id,concepts,relations,elements,role,scene,encoding&recognition [ms],learning&structuring [ms]
1625948647066,8,10,10,20,18,24630,176934
1625948706131,2,10,10,22,20,19092,265415
1625948838559,4,10,10,22,20,24403,292143
1625949044755,8,10,10,22,19,41279,310505
1625949082025,6,10,10,25,20,34703,385392
1625949174157,2,10,10,23,21,25097,416963
1625949296971,4,10,10,22,21,30467,396864
1625949472365,8,10,10,25,20,44748,334864
1625949644109,6,10,10,22,21,39111,478073
1625949713106,2,10,10,22,22,26469,481443
1625949739417,2,10,19,47,1,2371,0
1625949787606,2,10,19,47,2,24577,32
1625949833478,2,10,19,48,3,23087,133
1625949879897,2,10,19,44,4,23616,362
1625949902933,4,10,10,23,22,33479,534796
1625949927226,2,10,19,48,5,23089,855
1625949952023,4,10,19,45,1,4661,0
1625949974436,2,10,19,46,6,22906,1996
1625950023128,2,10,19,43,7,23109,3113
1625950038092,4,10,19,43,2,42924,33
1625950041761,8,10,10,22,21,50551,469372
1625950076372,2,10,19,44,8,24034,5416
1625950125286,4,10,19,44,3,43845,148
1625950132967,2,10,19,44,9,23909,8612
1625950194027,2,10,19,45,10,23527,12658
1625950210445,4,10,19,45,4,42263,414
1625950269280,2,10,19,42,11,23740,23729
1625950307468,4,10,19,42,5,47670,995
1625950309311,6,10,10,25,22,44917,568349
1625950358954,2,10,19,44,12,26886,32506
1625950394013,6,10,19,45,1,8373,0
1625950401791,4,10,19,48,6,46672,2218
1625950462301,2,10,19,45,13,27947,46133
1625950498742,4,10,19,49,7,47267,3653
1625950538243,6,10,19,47,2,71315,31
1625950583946,2,10,19,45,14,28495,62754
1625950595951,4,10,19,45,8,45038,6879
1625950682328,6,10,19,42,3,70838,145
1625950700237,4,10,19,43,9,46747,11367
1625950747342,2,10,19,48,15,31487,97000
1625950805683,8,10,10,25,22,51502,656578
1625950810966,4,10,19,45,10,47692,17743
1625950823956,6,10,19,47,4,70518,775
1625950907204,8,10,19,45,1,10271,0
1625950934632,4,10,19,49,11,46086,29972
1625950942945,2,10,19,50,16,31339,130019
1625950962254,6,10,19,43,5,67839,1522
1625951077179,4,10,19,42,12,46554,46059
1625951081801,8,10,19,47,2,87289,71
1625951101280,6,10,19,43,6,66768,2553
1625951197090,2,10,19,43,17,34799,183430
1625951244208,6,10,19,49,7,68872,4705
1625951244851,4,10,19,46,13,49216,67546
1625951253643,8,10,19,43,3,86466,237
1625951393211,6,10,19,45,8,70312,7544
1625951427310,8,10,19,47,4,86105,1028
1625951445442,4,10,19,43,14,51652,95717
1625951506275,2,10,19,45,18,37295,229701
1625951553309,6,10,19,44,9,67236,16119
1625951617781,8,10,19,43,5,93208,1530
1625951695217,4,10,19,45,15,54483,139096
1625951719140,6,10,19,45,10,73307,22532
1625951799185,8,10,19,49,6,88864,3084
1625951894475,6,10,19,44,11,72711,33031
1625951913645,2,10,19,47,19,41403,322813
1625951976102,8,10,19,48,7,85658,6714
1625951990101,4,10,19,45,16,54427,185061
1625952093029,6,10,19,45,12,69615,56329
1625952161682,8,10,19,39,8,86268,11315
1625952312222,6,10,19,44,13,71162,75948
1625952353401,8,10,19,46,9,88448,15729
1625952381921,4,10,19,47,17,57526,276355
1625952385499,2,10,19,41,20,44406,381087
1625952543727,6,10,19,44,14,64935,92846
1625952565604,8,10,19,47,10,89161,25625
1625952792463,8,10,19,48,11,92963,42121
1625952896302,6,10,19,44,15,82305,190596
1625952914445,4,10,19,45,18,61426,404910
1625953041246,8,10,19,43,12,91259,65549
1625953082491,2,10,19,46,21,51181,591711
1625953255355,6,10,19,45,16,79833,201204
1625953307128,8,10,19,45,13,88365,84807
1625953487525,4,10,19,45,19,66253,440821
1625953640117,8,10,19,40,14,92367,136994
1625953694888,6,10,19,44,17,79471,268691
1625953841593,2,10,19,44,22,54698,642064
1625953921382,2,10,33,83,1,5466,0
1625954039209,8,10,19,42,15,100831,200698
1625954061659,2,10,33,84,2,70287,34
1625954197421,2,10,33,80,3,68795,157
1625954256013,6,10,19,41,18,90813,385410
1625954288497,4,10,19,45,20,68207,660687
1625954328656,2,10,33,79,4,65554,436
1625954462274,2,10,33,80,5,65447,1353
1625954517042,8,10,19,44,16,96981,282738
1625954607493,2,10,33,81,6,67284,1956
1625954774353,2,10,33,78,7,82118,5607
1625954933367,2,10,33,79,8,75174,7726
1625954983581,6,10,19,44,19,85714,548687
1625955095895,2,10,33,82,9,75848,12878
1625955104310,8,10,19,50,17,105742,377275
1625955236940,4,10,19,42,21,73114,793390
1625955265841,2,10,33,84,10,73817,22698
1625955448454,2,10,33,82,11,72230,33117
1625955664318,2,10,33,77,12,75847,56333
1625955833322,8,10,19,42,18,104512,508550
1625955905396,2,10,33,81,13,80903,77775
1625955923481,6,10,19,47,20,90336,750034
1625956175492,2,10,33,83,14,82394,104407
1625956506656,4,10,19,42,22,79593,1089272
1625956514180,2,10,33,80,15,85378,160559
1625956669303,4,10,33,75,1,12171,0
1625956743323,8,10,19,45,19,113342,673588
1625956930715,2,10,33,82,16,91914,232915
1625956973015,4,10,33,81,2,156958,44
1625957060566,6,10,19,42,21,99604,936014
1625957265146,4,10,33,79,3,146778,291
1625957400205,2,10,33,77,17,91682,280236
1625957542564,4,10,33,79,4,141764,575
1625957747770,8,10,19,47,20,119724,747334
1625957833340,4,10,33,81,5,145376,1456
1625958019004,2,10,33,79,18,98581,415032
1625958112091,4,10,33,83,6,138600,2609
1625958398617,4,10,33,81,7,139919,5336
1625958409936,6,10,19,45,22,105294,1126924
1625958632953,6,10,33,87,1,16073,0
1625958697330,4,10,33,79,8,141426,10157
1625958728302,2,10,33,83,19,110203,472441
1625958997002,4,10,33,83,9,141534,15245
1625959009651,8,10,19,43,21,133616,998629
1625959084727,6,10,33,85,2,229254,55
1625959311963,4,10,33,77,10,147066,23945
1625959506254,6,10,33,78,3,213161,328
1625959622765,2,10,33,78,20,124808,648998
1625959641062,4,10,33,81,11,147387,37040
1625959899974,6,10,33,75,4,196152,813
1625960000005,4,10,33,76,12,145820,54248
1625960317885,6,10,33,81,5,210452,2708
1625960411553,4,10,33,80,13,162022,90431
1625960524893,8,10,19,46,22,136236,1239008
1625960686428,2,10,33,77,21,121522,808705
1625960717324,6,10,33,78,6,201369,3776
1625960807642,8,10,33,79,1,22859,0
1625960850475,4,10,33,78,14,157728,124045
1625961131462,6,10,33,79,7,201902,6754
1625961352713,8,10,33,80,2,263537,51
1625961382405,4,10,33,79,15,161164,190223
1625961577721,6,10,33,84,8,218637,12443
1625961912785,8,10,33,78,3,287494,282
1625961965844,2,10,33,82,22,133973,1004572
1625962003152,4,10,33,80,16,175135,277634
1625962008802,6,10,33,76,9,206152,20276
1625962439888,8,10,33,77,4,267927,726
1625962455872,6,10,33,80,10,209486,35288
1625962717811,4,10,33,79,17,176016,371450
1625962922799,6,10,33,80,11,205590,54335
1625962959668,8,10,33,80,5,258129,1656
1625963439388,6,10,33,82,12,209997,97309
1625963485357,8,10,33,79,6,262083,4213
1625963485654,4,10,33,82,18,167560,428391
1625964004027,6,10,33,77,13,210789,136869
1625964018918,8,10,33,81,7,262365,7149
1625964355060,4,10,33,80,19,177166,511628
1625964563858,8,10,33,79,8,265473,13003
1625964643716,6,10,33,79,14,217431,199848
1625965156262,8,10,33,76,9,268480,24010
1625965531981,6,10,33,80,15,223305,411612
1625965591733,4,10,33,84,20,180834,843551
1625965796373,8,10,33,82,10,305256,47829
1625966435454,8,10,33,83,11,279434,80129
1625966459378,6,10,33,83,16,248456,437053
1625966911413,4,10,33,80,21,208157,907295
1625967099213,8,10,33,74,12,273224,117773
1625967468745,6,10,33,82,17,234962,514449
1625967975367,8,10,33,79,13,319202,263939
1625968761341,6,10,33,81,18,246388,780498
1625968793765,4,10,33,79,22,215529,1412117
1625968856327,8,10,33,82,14,287661,285663
1625969926304,8,10,33,79,15,295181,456690
1625970394062,6,10,33,78,19,260479,1111385
1625971115567,8,10,33,88,16,303414,587327
1625972124851,6,10,33,77,20,265619,1200756
1625972507275,8,10,33,84,17,300980,789165
1625974474278,8,10,33,79,18,304970,1284693
1625974793645,6,10,33,83,21,275095,2080789
1625976776526,8,10,33,82,19,313083,1688304
1625979247330,6,10,33,78,22,307557,3799738
1625980028257,8,10,33,77,20,350026,2559089
1625984048245,8,10,33,81,21,343308,3299350
1625987040727,8,10,33,78,22,356197,2244892
1626002105499,2,10,4,6,1,421,1
1626002107806,2,10,4,7,2,1208,24
1626002110128,2,10,4,7,3,1177,70
1626002112488,2,10,4,7,4,1021,189
1626002115609,2,10,4,7,5,1292,483
1626002119156,2,10,4,8,6,1178,1169
1626002123501,2,10,4,6,7,1275,1761
1626002129009,2,10,4,8,8,1324,2786
1626002136194,2,10,4,7,9,1029,4476
1626002146213,2,10,4,6,10,965,7095
1626002158781,2,10,4,9,11,1531,9326
1626002177126,2,10,4,8,12,1743,14574
1626002200895,2,10,4,8,13,1949,19607
1626002235402,2,10,4,8,14,1409,29389
1626002281867,2,10,4,8,15,2682,40038
1626002347351,2,10,4,6,16,3521,57200
1626002432158,2,10,4,9,17,5198,74430
1626002546415,2,10,4,7,18,5440,102195
1626002704333,2,10,4,8,19,5918,144433
1626002895176,2,10,4,6,20,8726,173128
1626003123266,2,10,4,7,21,8229,210632
1626003388599,2,10,4,7,22,9547,244707
1626003390290,2,10,4,7,1,430,0
1626003392510,2,10,4,8,2,1081,23
1626003394831,2,10,4,7,3,1118,80
1626003397355,2,10,4,8,4,1153,207
1626003400663,2,10,4,9,5,1161,833
1626003403660,2,10,4,9,6,1139,731
1626003407202,2,10,4,9,7,1209,1133
1626003412322,2,10,4,7,8,1295,1876
1626003418442,2,10,4,7,9,1557,3147
1626003426455,2,10,4,8,10,1428,4837
1626003436956,2,10,4,8,11,1719,6878
1626003451526,2,10,4,6,12,1800,10643
1626003470692,2,10,4,7,13,2099,14853
1626003498833,2,10,4,9,14,2293,22927
1626003537318,2,10,4,9,15,2687,32551
1626003590064,2,10,4,9,16,3191,45271
1626003663275,2,10,4,6,17,3968,64677
1626003763539,2,10,4,7,18,4954,89503
1626003891148,2,10,4,8,19,1673,114422
1626004050811,2,10,4,7,20,6846,144743
1626004243280,2,10,4,9,21,1751,188842
1626004509267,2,10,4,8,22,12029,240897
1626004510900,2,10,4,7,1,406,0
1626004513016,2,10,4,7,2,1042,15
1626004515434,2,10,4,7,3,1078,90
1626004518052,2,10,4,8,4,1349,147
1626004520587,2,10,4,8,5,1078,307
1626004523489,2,10,4,8,6,1116,581
1626004527472,2,10,4,7,7,1553,1137
1626004531978,2,10,4,8,8,1232,1720
1626004538104,2,10,4,7,9,1433,3152
1626004546909,2,10,4,6,10,1739,5397
1626004559715,2,10,4,6,11,1500,8932
1626004573765,2,10,4,8,12,1383,11402
1626004595999,2,10,4,7,13,2204,17372
1626004622994,2,10,4,8,14,1005,21927
1626004662481,2,10,4,8,15,1022,33389
1626004716885,2,10,4,6,16,4088,46357
1626004786719,2,10,4,8,17,4103,60547
1626004881560,2,10,4,8,18,4666,83867
1626005007849,2,10,4,7,19,6755,112559
1626005170622,2,10,4,7,20,3985,147188
1626005367844,2,10,4,6,21,9465,178262
1626005576447,2,10,4,8,22,1474,205404
1626002052809,2,10,10,24,1,1137,1
1626002062152,2,10,10,22,2,4653,26
1626002072590,2,10,10,24,3,5151,100
1626002082170,2,10,10,22,4,4532,257
1626002093490,2,10,10,21,5,5906,556
1626002104868,2,10,10,22,6,4745,1607
1626002116929,2,10,10,23,7,4701,1835
1626002132790,2,10,10,23,8,5548,4740
1626002149889,2,10,10,24,9,5253,5144
1626002169327,2,10,10,20,10,5656,8220
1626002196267,2,10,10,23,11,7387,12821
1626002229909,2,10,10,22,12,6847,19613
1626002273351,2,10,10,25,13,6706,29183
1626002333152,2,10,10,22,14,7121,43462
1626002411782,2,10,10,23,15,8627,59707
1626002519527,2,10,10,20,16,10583,85265
1626002659664,2,10,10,23,17,12198,114147
1626002845497,2,10,10,23,18,13695,157376
1626003063641,2,10,10,23,19,15090,186902
1626003330458,2,10,10,22,20,16224,232280
1626003661684,2,10,10,22,21,19139,290639
1626004074272,2,10,10,23,22,22140,366336
1626004094308,2,10,19,47,1,2629,0
1626004129760,2,10,19,43,2,17451,25
1626004165392,2,10,19,46,3,17733,118
1626004202744,2,10,19,47,4,18254,344
1626004242026,2,10,19,46,5,18688,848
1626004280746,2,10,19,41,6,17828,1495
1626004323561,2,10,19,47,7,19760,2471
1626004367649,2,10,19,46,8,19587,4831
1626004419495,2,10,19,48,9,22204,7785
1626004475438,2,10,19,43,10,18926,14275
1626004540037,2,10,19,43,11,21168,19787
1626004614516,2,10,19,46,12,20857,30349
1626004705728,2,10,19,46,13,24326,40969
1626004815562,2,10,19,46,14,24618,59559
1626004960562,2,10,19,49,15,26627,88281
1626005151883,2,10,19,41,16,30205,128966
1626005398811,2,10,19,45,17,32612,179864
1626005680892,2,10,19,48,18,32846,213144
1626006191666,2,10,19,47,19,39967,424745
1626006695303,2,10,19,46,20,46526,410135
1626007243461,2,10,19,48,21,48259,442273
1626007999393,2,10,19,46,22,57397,642835
1626008073812,2,10,33,81,1,5567,0
1626008207660,2,10,33,80,2,65890,36
1626008337702,2,10,33,85,3,65273,159
1626008464961,2,10,33,79,4,64102,442
1626008591173,2,10,33,82,5,62917,1019
1626008722697,2,10,33,78,6,64054,1809
1626008857137,2,10,33,80,7,65289,3852
1626008995111,2,10,33,78,8,64887,6027
1626009140110,2,10,33,80,9,66048,10145
1626009293192,2,10,33,80,10,65519,18837
1626009455888,2,10,33,78,11,67958,26707
1626009641266,2,10,33,83,12,70439,41106
1626009878570,2,10,33,84,13,79668,71794
1626010160786,2,10,33,80,14,84675,110633
1626010508948,2,10,33,84,15,87526,170095
1626010956166,2,10,33,82,16,93342,257214
1626011601240,2,10,33,85,17,99129,438802
1626012400718,2,10,33,84,18,107427,589169
1626013240120,2,10,33,82,19,105983,620446
1626014473884,2,10,33,77,20,124865,993890
1626015776066,2,10,33,82,21,123834,1046914
1626017110230,2,10,33,81,22,133199,1061453
1626003077399,4,10,4,7,1,1005,2
1626003078859,6,10,4,7,1,1594,1
1626003080111,8,10,4,7,1,2121,2
1626003082923,4,10,4,7,2,2986,22
1626003086320,6,10,4,7,2,3708,21
1626003088276,4,10,4,7,3,2429,285
1626003089908,8,10,4,9,2,4569,20
1626003093179,4,10,4,8,4,2445,162
1626003093470,6,10,4,8,3,3708,69
1626003098679,4,10,4,8,5,2455,323
1626003099371,8,10,4,8,3,4482,74
1626003100750,6,10,4,8,4,4026,130
1626003104089,4,10,4,6,6,2112,562
1626003108087,6,10,4,8,5,3762,216
1626003108399,8,10,4,7,4,4679,135
1626003109801,4,10,4,7,7,2227,1090
1626003116713,6,10,4,6,6,3614,439
1626003118054,4,10,4,7,8,2681,2709
1626003118683,8,10,4,7,5,4642,686
1626003124956,6,10,4,7,7,3528,640
1626003127110,4,10,4,7,9,2724,3504
1626003128548,8,10,4,6,6,4750,487
1626003132680,6,10,4,8,8,3399,1115
1626003136065,4,10,4,8,10,2188,4034
1626003140381,8,10,4,8,7,4186,680
1626003144689,6,10,4,8,9,4217,3300
1626003151123,4,10,4,9,11,4656,6914
1626003152098,8,10,4,7,8,5344,988
1626003156867,6,10,4,7,10,4132,3342
1626003165288,8,10,4,7,9,5796,1501
1626003169995,4,10,4,6,12,4229,10867
1626003170095,6,10,4,7,11,3930,4969
1626003178771,8,10,4,8,10,5441,2143
1626003185432,6,10,4,8,12,4516,6375
1626003189919,4,10,4,8,13,2645,14143
1626003192860,8,10,4,8,11,5107,3040
1626003204677,6,10,4,9,13,5543,8409
1626003207611,8,10,4,6,12,4829,4490
1626003218599,4,10,4,9,14,3945,19983
1626003224092,6,10,4,7,14,4619,10824
1626003225498,8,10,4,9,13,6427,6298
1626003242345,8,10,4,6,14,4918,7543
1626003248699,6,10,4,9,15,5449,13482
1626003255338,4,10,4,7,15,4175,27519
1626003264158,8,10,4,7,15,5691,9952
1626003275202,6,10,4,7,16,3650,18722
1626003285920,8,10,4,9,16,4417,12780
1626003305632,4,10,4,7,16,4851,39947
1626003310348,8,10,4,7,17,4902,15025
1626003311121,6,10,4,8,17,5985,24107
1626003350341,6,10,4,7,18,4394,29640
1626003352867,8,10,4,8,18,7509,26373
1626003366588,4,10,4,8,17,5343,49408
1626003399633,6,10,4,8,19,5611,37900
1626003403633,8,10,4,7,19,8408,33228
1626003445158,4,10,4,8,18,6320,65207
1626003453045,8,10,4,7,20,4936,39259
1626003458866,6,10,4,7,20,6291,46943
1626003519591,8,10,4,7,21,6671,52136
1626003535370,6,10,4,8,21,7949,59807
1626003545838,4,10,4,7,19,6554,86194
1626003606087,8,10,4,8,22,7886,70064
1626003632548,6,10,4,8,22,11150,74150
1626003633496,8,10,10,20,1,4599,1
1626003653423,6,10,10,23,1,3394,0
1626003671080,4,10,4,7,20,7399,109313
1626003677653,8,10,10,24,2,21756,32
1626003687119,6,10,10,23,2,16577,48
1626003721574,6,10,10,22,3,16989,120
1626003722416,8,10,10,21,3,21747,132
1626003755921,6,10,10,23,4,16242,379
1626003767830,8,10,10,23,4,22149,333
1626003791567,6,10,10,20,5,17377,756
1626003807614,4,10,4,8,21,2641,131122
1626003815519,8,10,10,24,5,23597,835
1626003827778,6,10,10,21,6,16950,1465
1626003864554,8,10,10,24,6,23170,1602
1626003867269,6,10,10,22,7,17987,2987
1626003909596,6,10,10,22,8,18543,5258
1626003915726,8,10,10,23,7,23923,3446
1626003956037,6,10,10,21,9,18077,8743
1626003969550,4,10,4,8,22,3096,155867
1626003969682,8,10,10,22,8,23613,6206
1626003983979,4,10,10,26,1,3033,0
1626004005564,4,10,10,20,2,10491,35
1626004006991,6,10,10,21,10,18831,12923
1626004027769,8,10,10,22,9,23786,9744
1626004028055,4,10,10,22,3,10699,117
1626004051675,4,10,10,24,4,11887,345
1626004067666,6,10,10,24,11,19584,21329
1626004076146,4,10,10,23,5,11425,1452
1626004088838,8,10,10,25,10,23531,14238
1626004101677,4,10,10,23,6,11248,2451
1626004128522,4,10,10,22,7,11933,2933
1626004131165,6,10,10,22,12,17345,28770
1626004154055,8,10,10,23,11,23704,17709
1626004158559,4,10,10,23,8,11592,5888
1626004192606,4,10,10,23,9,12494,9095
1626004216667,6,10,10,23,13,20358,43576
1626004231933,4,10,10,21,10,12579,13877
1626004233984,8,10,10,22,12,26532,26842
1626004278925,4,10,10,24,11,12670,20834
1626004306925,6,10,10,24,14,17250,55331
1626004315740,8,10,10,19,13,23619,34603
1626004337985,4,10,10,22,12,13038,31881
1626004410302,4,10,10,24,13,14298,42845
1626004420839,8,10,10,23,14,27612,49214
1626004428297,6,10,10,23,15,22604,75488
1626004501434,4,10,10,22,14,15266,60105
1626004549194,8,10,10,24,15,28657,70401
1626004586543,6,10,10,25,16,23610,109856
1626004614048,4,10,10,22,15,15858,79847
1626004685988,8,10,10,22,16,23021,90167
1626004758511,4,10,10,21,16,16955,109403
1626004780155,6,10,10,23,17,24493,142666
1626004872022,8,10,10,23,17,30693,123375
1626004940766,4,10,10,24,17,19635,142660
1626005043896,6,10,10,25,18,25596,210275
1626005104122,8,10,10,22,18,33981,160888
1626005172507,4,10,10,22,18,20735,189348
1626005346815,6,10,10,21,19,28418,244762
1626005412405,8,10,10,22,19,35441,234217
1626005457096,4,10,10,23,19,21229,239203
1626005690761,8,10,10,23,20,23131,232279
1626005708596,6,10,10,19,20,31943,297548
1626005828673,4,10,10,22,20,25463,319841
1626006187859,8,10,10,23,21,38064,413621
1626006283344,6,10,10,22,21,33276,501503
1626006294618,4,10,10,22,21,11189,441851
1626006754086,8,10,10,21,22,44452,475945
1626006856985,8,10,19,51,1,10610,0
1626006908904,4,10,10,25,22,34138,542203
1626006960981,4,10,19,44,1,5994,0
1626006978724,6,10,10,23,22,19388,654835
1626007033185,8,10,19,47,2,88288,51
1626007047654,4,10,19,47,2,43900,35
1626007053485,6,10,19,47,1,8976,0
1626007135180,4,10,19,47,3,44322,167
1626007182249,6,10,19,44,2,64963,55
1626007202469,8,10,19,45,3,85979,237
1626007220476,4,10,19,39,4,43590,444
1626007302678,6,10,19,47,3,60570,199
1626007302957,4,10,19,45,5,40748,1005
1626007366356,8,10,19,49,4,80661,813
1626007389457,4,10,19,48,6,42291,2344
1626007426061,6,10,19,43,4,62208,563
1626007477838,4,10,19,48,7,41469,4775
1626007533936,8,10,19,46,5,82636,1561
1626007552769,6,10,19,42,5,61973,1439
1626007571748,4,10,19,45,8,42790,7554
1626007671699,4,10,19,45,9,42922,13276
1626007682252,6,10,19,49,6,62528,3365
1626007702777,8,10,19,46,6,82140,3425
1626007779277,4,10,19,45,10,43425,19388
1626007812673,6,10,19,46,7,62737,4993
1626007877024,8,10,19,49,7,82952,6770
1626007898006,4,10,19,46,11,42966,28330
1626007946958,6,10,19,41,8,63330,8370
1626008031167,4,10,19,43,12,44083,44130
1626008048535,8,10,19,41,8,81714,9992
1626008085872,6,10,19,47,9,61848,14896
1626008187244,4,10,19,50,13,44582,64368
1626008225748,8,10,19,42,9,79031,16615
1626008233612,6,10,19,46,10,61241,23918
1626008378261,4,10,19,46,14,46754,97090
1626008400181,6,10,19,43,11,63349,39421
1626008417415,8,10,19,46,10,81251,27529
1626008587308,6,10,19,46,12,64643,57766
1626008608609,4,10,19,44,15,47839,131648
1626008612556,8,10,19,47,11,78278,38796
1626008810266,6,10,19,47,13,66855,88363
1626008823391,8,10,19,44,12,80442,50130
1626008908099,4,10,19,45,16,50899,189405
1626009092891,8,10,19,47,13,94570,85255
1626009114544,6,10,19,46,14,78506,150182
1626009394307,4,10,19,43,17,57220,371978
1626009396373,8,10,19,43,14,90155,122459
1626009520173,6,10,19,44,15,73339,257301
1626009717843,8,10,19,47,15,81670,161250
1626009861272,4,10,19,44,18,58273,350101
1626009949487,6,10,19,44,16,74836,281047
1626010123527,8,10,19,42,16,91661,221366
1626010404450,6,10,19,49,17,60532,332806
1626010427088,4,10,19,43,19,60587,440057
1626010544754,8,10,19,43,17,78611,259395
1626011153990,6,10,19,45,18,78017,577591
1626011154943,8,10,19,47,18,85657,433340
1626011314335,4,10,19,42,20,63624,743716
1626011938226,8,10,19,45,19,112201,561287
1626012008924,6,10,19,42,19,91515,672150
1626012370976,4,10,19,44,21,75919,899751
1626012979690,8,10,19,46,20,114789,797942
1626013135143,6,10,19,48,20,94603,926436
1626013639786,4,10,19,46,22,83003,1099028
1626013787609,4,10,33,76,1,10014,0
1626014059632,4,10,33,77,2,139907,36
1626014284694,8,10,19,45,21,137683,1034113
1626014330037,4,10,33,85,3,137423,262
1626014514257,6,10,19,45,21,103861,1172674
1626014579418,4,10,33,77,4,126644,529
1626014836097,4,10,33,84,5,127039,1318
1626015097187,4,10,33,82,6,131465,2632
1626015359325,4,10,33,85,7,129496,4830
1626015496914,8,10,19,44,22,123644,943460
1626015646499,4,10,33,78,8,144082,9303
1626015788322,8,10,33,78,1,25260,0
1626015923109,4,10,33,83,9,128077,15445
1626016069617,6,10,19,44,22,109398,1323787
1626016223481,4,10,33,85,10,139788,26054
1626016279552,6,10,33,81,1,15874,0
1626016315265,8,10,33,80,2,269638,60
1626016542239,4,10,33,73,11,136312,43292
1626016662176,6,10,33,79,2,190967,48
1626016824934,8,10,33,75,3,255310,255
1626016895721,4,10,33,78,12,145562,65391
1626017037417,6,10,33,81,3,188909,227
1626017263015,4,10,33,78,13,137643,91517
1626017319702,8,10,33,81,4,250223,785
1626017400748,6,10,33,82,4,181547,690
1626017723161,4,10,33,79,14,138280,158867
1626017806176,6,10,33,80,5,183264,2207
1626017841343,8,10,33,80,5,237375,2146
1626018210043,6,10,33,80,6,207237,4201
1626018286408,4,10,33,78,15,161351,253158
1626018354084,8,10,33,83,6,258738,4109
1626018604772,6,10,33,80,7,194759,7864
1626018857512,8,10,33,77,7,249809,7696
1626018884126,4,10,33,87,16,150054,295562
1626018991585,6,10,33,80,8,188131,11667
1626019381617,8,10,33,82,8,252573,14452
1626019399606,6,10,33,79,9,191813,22226
1626019603238,4,10,33,75,17,152835,411050
1626019835209,6,10,33,85,10,188625,34596
1626019924264,8,10,33,79,9,241817,27380
1626020316113,6,10,33,77,11,208203,72594
1626020478592,8,10,33,81,10,254896,45424
1626020563056,4,10,33,81,18,179501,607710
1626020821924,6,10,33,83,12,199402,105190
1626021047499,8,10,33,75,11,245244,66826
1626021381211,6,10,33,82,13,204864,153604
1626021545627,4,10,33,84,19,166217,640368
1626021664365,8,10,33,83,12,253350,110338
1626022006342,6,10,33,81,14,198322,215802
1626022445902,8,10,33,76,13,259295,216757
1626022862509,6,10,33,82,15,248064,373194
1626022967656,4,10,33,84,20,179279,1041970
1626023306911,8,10,33,82,14,287404,294900
1626023728640,6,10,33,79,16,220110,424634
1626024236464,8,10,33,75,15,271985,352151
1626024360677,4,10,33,85,21,195633,963484
1626025004972,6,10,33,74,17,224054,808525
1626025363347,8,10,33,77,16,300453,537036
1626026361484,6,10,33,79,18,233137,853103
1626026534395,4,10,33,82,22,217617,1735414
1626026538513,4,10,4,7,1,834,0
1626026542771,4,10,4,6,2,2132,21
1626026547123,4,10,4,7,3,2114,89
1626026552609,4,10,4,6,4,2052,216
1626026557362,4,10,4,7,5,2180,438
1626026562406,4,10,4,7,6,2106,779
1626026569703,4,10,4,8,7,3411,1477
1626026576023,4,10,4,8,8,2117,2106
1626026585689,4,10,4,7,9,3352,3628
1626026595663,4,10,4,8,10,2192,5432
1626026609078,4,10,4,7,11,2743,7418
1626026623716,4,10,4,8,12,2172,9939
1626026647310,4,10,4,7,13,3972,16066
1626026677231,4,10,4,8,14,4073,21176
1626026716174,4,10,4,7,15,4144,29784
1626026767828,4,10,4,8,16,5641,40556
1626026778418,8,10,33,77,17,313485,816852
1626026838412,4,10,4,7,17,5727,57839
1626026913613,4,10,4,8,18,2827,69904
1626027000144,4,10,4,7,19,2312,81778
1626027106779,4,10,4,8,20,2944,100679
1626027239603,4,10,4,9,21,3357,126046
1626027415877,4,10,4,6,22,13009,149842
1626027429268,4,10,10,23,1,2494,0
1626027451299,4,10,10,25,2,10657,29
1626027474110,4,10,10,23,3,11157,125
1626027500532,4,10,10,26,4,11536,358
1626027525130,4,10,10,23,5,11855,911
1626027554795,4,10,10,24,6,13519,1520
1626027581331,4,10,10,23,7,11048,3781
1626027614493,4,10,10,21,8,14060,3904
1626027649558,4,10,10,20,9,12981,7942
1626027688661,4,10,10,22,10,13003,12277
1626027735474,4,10,10,23,11,14967,18488
1626027795300,4,10,10,23,12,14826,30228
1626027865813,4,10,10,22,13,15446,40450
1626027879872,6,10,33,83,19,254239,1002441
1626027955040,4,10,10,25,14,15714,57583
1626028067657,4,10,10,23,15,16033,78261
1626028212363,4,10,10,24,16,17903,107528
1626028305584,8,10,33,77,18,284495,942141
1626028391655,4,10,10,23,17,17830,141730
1626028626003,4,10,10,22,18,20973,189926
1626028921181,4,10,10,23,19,22639,247987
1626029322435,4,10,10,23,20,25172,347932
1626029438433,6,10,33,83,20,251039,1015591
1626029939444,4,10,10,22,21,30386,555392
1626030059277,8,10,33,82,19,298283,1142613
1626030516628,4,10,10,24,22,32274,508993
1626030557864,4,10,19,46,1,5017,0
1626030636868,4,10,19,48,2,39272,36
1626030712928,4,10,19,44,3,37931,157
1626030812406,4,10,19,47,4,48491,467
1626030904424,4,10,19,51,5,44747,1799
1626030993125,4,10,19,44,6,42722,2308
1626031084171,4,10,19,44,7,43813,4027
1626031177648,4,10,19,44,8,42345,7094
1626031274505,4,10,19,41,9,43562,11429
1626031376673,4,10,19,47,10,41625,18759
1626031480124,6,10,33,86,21,280614,1468520
1626031494212,4,10,19,49,11,43143,29755
1626031630938,4,10,19,44,12,44964,45797
1626031788727,4,10,19,44,13,47190,63181
