scene idx, Pre-Recognition, Learning, Posto-Recognition, Pre-Recognition, Learning, Posto-Recognition, Pre-Recognition, Learning, Post-Recognition [all in milliseconds]

    (types:2-relations:2) -> 5 Elements
8	4216	11410	4496		4205	9746	4574		4018	8511	4249
9	4364	20678	6351		4569	19167	5302		4243	15157	4732
10	5248	22979	4918		6029	30564	6099		4419	23342	5237
11	5872	43295	7154		3955	46607	3972		5762	39487	6329
12	7520	91465	9616		6461	61843	8440		6062	58119	7064
13	5174	98408	4267		9037	94437	8049		7274	100588	7837
14	9878	128629	8623		9045	134459	9921		7990	118389	9059
15	4500	153731	5255		5280	159964	4049		10935	173755	11060
16	13746	230081	15344		4333	244333	4676		11732	218419	16147
17	15459	294455	18703		15259	288572	16667		15442	351081	16953
18	19266	420005	18757		19105	404816	19319		18289	496737	18303

    (types:6-relations:2) -> 30 Elements
1	2206	6	9771		1638	3	8552		4824	51	16822
2	10162	39	9733		8319	31	8350		22311	117	22007
3	9748	168	10273		8420	138	8432		22299	656	20973
4	10428	504	10455		8507	522	8189		20440	1602	18687
5	9860	2044	9953		8319	1345	8495		22647	3908	20713
6	11019	3910	11280		8665	3489	9266		10678	5015	11686
7	10489	7383	11465		8541	6122	9943		21750	14634	24132
8	10847	14306	13728		9396	13096	9911		28041	21942	19585
9	12485	27294	15052		9506	21937	9941		20685	42950	17247
10	16096	41103	10812		11179	37244	10932		23065	63140	27906
11	10877	48329	12305		10581	52277	12591		24762	90223	27352
12	11580	72876	12925		12511	70171	13271		28123	100650	14828
13	13742	119958	18986		13620	105095	14118		15136	105070	17346
14	18408	198108	19118		15801	170853	17078		17492	183453	20084
15	19788	271331	21541		15847	212077	18976		19890	271253	24203
16	21586	376325	26823		20274	315756	20721		26621	373452	25375
17	28651	570421	31605		21975	444761	23964		25592	530570	31029
18	24016	596302	26550		23881	574425	25717		37972	711338	38187

######################################################################################################
    (types:6-relations:4) -> 5 Elements
1	448	40	1315		320	4	1121		391	6	1526
2	1286	88	1358		1092	24	1282		1228	34	1624
3	1469	184	1420		1079	70	1154		1545	143	1675
4	1406	353	1495		1409	191	1325		1428	295	1708
5	1245	459	1340		1292	540	1425		1647	749	1821
6	1434	820	1271		1352	1173	1327		2295	1432	1655
7	1308	1328	1059		1465	1813	1718		1624	2384	1716
8	1102	1746	1184		1768	3606	1855		1387	3038	1224
9	1288	2949	1211		1741	5763	1861		1328	4839	1371
10	1906	4185	2266		1307	7478	1351		2086	8339	2322
11	1457	7866	1651		1540	10064	1418		2598	11907	2835
12	2564	13174	3010		2833	17510	3259		1320	15819	1535
13	2632	23579	5750		1671	22404	1966		2125	21407	1742
14	2826	32388	2420		5432	34585	4294		1794	28346	1979
15	2672	42445	2636		4608	56214	6493		4580	40298	9040
16	7375	53299	8135		2135	75008	2321		3134	62145	2524
17	8976	74804	9331		7735	92995	8651		9079	80965	8209
18	7920	96726	9742		1986	136352	2224		9788	100989	8173

    (types:6-relations:4) -> 11 Elements
1	1067	6	5635		837	4	4424		786	4	4694
2	5662	54	5810		4738	39	4866		4870	36	7898
3	6088	263	6087		4877	239	5034		9389	219	8375
4	7060	549	5169		4831	769	4916		7716	397	7427
5	5148	1343	6305		5159	1336	4904		6799	1595	8980
6	4882	2277	4915		5274	3059	5551		9309	3607	9020
7	4850	3483	5003		5430	6153	5698		10831	6680	8171
8	5490	6750	6056		5347	10092	6120		8004	8271	7872
9	6023	11543	6524		4718	14676	5463		8281	15113	8487
10	6769	19916	7175		4910	22070	4903		8987	37146	13054
11	7071	32435	9052		7706	32029	8892		13676	41058	10322
12	8415	51675	8825		8055	44923	9038		6200	53535	6197
13	5122	63692	5362		9436	69497	11772		10973	78264	15519
14	10941	97997	12170		10493	104672	12259		12603	132720	18573
15	12852	135219	14712		11705	141006	15894		19011	201284	21058
16	15292	206840	18216		16827	189758	18023		24357	254474	21258
17	17691	280248	20428		18200	289016	20878		19099	356483	22465
18	22105	357287	22841		21209	370298	24882		21241	468617	23842

    (types:6-relations:4) -> 17 Elements
1	3326	51	13334		1931	3	12022		1565	5	9536
2	14253	127	13312		11751	51	10676		10805	45	11337
3	12905	427	12037		11905	262	12470		10725	216	10904
4	12551	1109	13791		12518	733	12463		10611	668	10651
5	12878	2940	12611		13254	1893	12440		9746	1621	10298
6	12289	4856	15367		11290	3063	10666		9878	3602	10997
7	13924	7689	13644		11328	5126	12038		10714	6931	11395
8	13914	15512	16890		10636	10255	11182		11679	14287	11353
9	14730	25096	13286		11818	17591	12512		12304	21918	13859
10	17510	35581	15436		13432	31012	13903		13839	34376	13718
11	14864	55716	17955		13626	48312	14892		12782	57382	13971
12	18012	82922	17743		14973	75023	16664		13653	77016	16785
13	19222	119059	22922		16624	108789	23174		16008	121287	17637
14	21542	176685	26746		19807	154371	20977		18541	177358	23601
15	26023	263304	28319		22514	229852	23992		20378	226495	26678
16	26586	364934	30137		24300	324546	28460		24786	311557	24580
17	31538	445828	27833		28093	457902	32229		24324	476641	26695
18	36272	570935	34601		31327	569822	35817		30066	602090	39309

    (types:6-relations:4) -> Elements
1	5421	40	39179		5082	5	30745		4274	5	26353
2	37032	131	48904		32326	55	33598		26101	49	26273
3	41238	609	40697		30510	233	33518		26857	296	27029
4	38993	1093	38181		30208	845	29641		26349	864	26551
5	38580	3349	41560		28678	1687	28833		26912	1658	27100
6	39701	5656	38958		30936	3967	29776		27219	3505	27647
7	39712	11567	41319		30291	7977	30888		27865	6932	28716
8	42191	21372	41096		34593	21011	36865		28604	12837	30150
9	40300	36847	42089		36070	31320	37463		29365	22649	34822
10	44660	61290	45298		36447	46886	36202		33629	48261	33287
11	44821	106374	45364		36330	75945	42156		33310	70396	33591
12	49410	184971	54326		41740	108391	47696		34157	95136	34531
13	48848	235469	60080		46197	188747	44837		34341	136297	39753
14	54532	351932	59278		46864	261395	44505		38678	207112	42035
15	58241	526352	68257		45156	373525	49643		43422	336326	46862
16	64758	671117	53036		47037	554796	50286		48990	468771	50229
17	53251	796077	59038		51366	715304	57645		51102	649029	65189
18	58073	983633	63323		57445	941954	65804		48201	883266	77536

#types:6  #relations:6   [all in millisec]
5 elements 
1	1047	183	5665		965	6	4276		612	45	2457
2	5418	107	4552		2912	25	3433		2636	54	1883
3	7077	293	4718		3002	117	3775		2142	144	3281
4	2793	811	4329		3388	520	3219		1962	385	2530
5	2891	982	3662		2824	756	3200		2038	620	2090
6	3663	3283	4781		3085	1697	2998		2131	1570	2022
7	3441	3860	4184		3246	2439	3301		1909	2108	2382
8	4278	5697	5165		2606	4067	3553		2087	3080	2829
9	4613	8590	4336		3833	7173	3849		2397	4330	2259
10	2728	12756	3101		3254	9849	3077		2988	6326	3358
11	4075	17203	3587		4765	16984	5200		3734	14911	5082
12	5479	25341	5378		3298	22769	4548		3737	24703	5230
13	2893	32352	4502		5884	35582	6628		5097	30465	6486
14	5824	61449	5972		3416	43320	3769		7630	36098	6457
15	2525	50090	2801		4032	58440	3000		2476	44481	2574
16	7166	83937	10492		9365	70205	9220		2196	53668	2207
17	3277	103263	4203		12663	105000	13729		2482	71534	2630
18	2994	134695	3081		3244	127948	3210		3060	83942	3685

11 elements 
1	2585	86	13239		1581	7	11030		1204	6	8236
2	13474	92	10651		10288	73	11097		8067	41	8152
3	10857	348	12639		10893	213	10991		8097	166	8203
4	11345	601	13463		10706	670	10973		8492	446	8613
5	11055	1737	12227		11099	1635	11384		8311	1372	8393
6	13158	3787	11957		11052	2961	10324		8672	2600	8864
7	11300	6045	12392		11202	6170	11436		8419	3834	8505
8	12000	10122	12410		10577	9128	12140		10167	8008	10581
9	12663	16231	14528		10746	13846	11270		10125	13314	10835
10	13519	28121	14547		13546	25855	15156		8712	19092	8655
11	14878	41424	14490		16237	34144	15058		11141	30552	11930
12	14305	65499	16190		17756	52297	19663		12288	47270	12881
13	16606	92596	16934		17139	83155	17120		12543	63140	12740
14	20346	142700	21420		18189	111687	19937		13957	90151	17057
15	20164	187780	22135		20341	177159	17049		8599	118356	9665
16	24755	273872	26102		18596	171056	19881		18171	159322	18374
17	25722	327462	30056		19559	225254	21270		20510	216110	23753
18	30374	488570	38132		22026	316921	25823		21175	296734	23984

17 elements 
1	2064	4	18428		1858	29	14721		2027	5	18076
2	18679	45	18764		18158	63	15843		18524	41	17834
3	19718	214	19632		17660	247	23452		18203	211	18377
4	18843	611	18853		22074	757	18916		18299	743	18565
5	19193	1454	21134		18722	1946	19721		18520	1618	18671
6	20857	3321	20605		18088	2997	20216		20183	3009	19955
7	20378	5984	20934		19815	4747	19791		19745	5329	20238
8	20800	11106	21391		19516	10731	22221		20772	9639	20268
9	19093	17236	19352		25259	16818	20673		18333	15278	18720
10	21443	26413	22361		20465	26856	21537		18872	21475	18267
11	22517	42686	23552		21435	44745	28864		21555	34728	23196
12	23879	65234	25222		27994	76159	27974		22933	54580	24044
13	27052	107982	28435		22483	95357	27265		23743	81207	24958
14	28207	146878	31786		22329	139041	24864		18632	100612	22715
15	32242	234864	33905		34114	171169	30799		29772	165020	31973
16	19454	261007	19744		30812	233278	35457		32092	225842	34329
17	37440	409243	41664		35149	327140	35273		35138	360502	38671
18	42743	588927	54310		36180	417113	41750		37273	482191	43141

30 elements 
1	4005	4	47023		6023	46	58472		4064	4	49502
2	46631	41	46947		55149	103	56293		47140	39	46184
3	46190	217	46927		54150	178	50879		48397	195	47747
4	47606	634	47009		47627	494	44057		47726	589	48230
5	48253	1625	49697		58277	1852	58271		47933	1396	47594
6	47455	3405	51895		58034	3362	58559		49602	3080	49556
7	54420	8911	59080		59386	6873	61043		48941	5894	49775
8	56151	13486	52962		60678	12578	62142		49923	10674	52429
9	52926	27255	54031		63628	22042	66269		51141	20089	52250
10	55714	38572	53315		77253	47117	77954		51803	33482	65994
11	55542	59383	56830		75102	69684	74651		59839	66450	58971
12	55465	117637	61697		72250	94352	81056		55742	82909	59790
13	58950	142621	65701		81154	175648	78704		56786	122354	63698
14	61808	228671	67181		73538	203411	78961		66142	219353	62549
15	66314	323596	65826		82405	308080	85091		61194	318223	75628
16	67932	507978	74330		83375	501015	96758		73153	417683	75834
17	72156	696092	92189		89415	606206	74852		74306	681907	81894
18	76947	742848	82865		78501	650892	81899		81417	918073	89421

